elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
21532.479,160374784,170102784,418906112
21642.740,160374784,170577920,418906112
21752.732,160374784,170078208,418906112
21862.404,160374784,170532864,418906112
21971.097,160374784,170426368,418906112
22080.931,166690816,174403584,418906112
22191.033,160374784,170536960,418906112
22299.005,160374784,170143744,418906112
22408.448,160374784,170627072,418906112
22517.931,160374784,170201088,418906112
22625.784,160374784,170614784,418906112
22736.348,160374784,170508288,418906112
22846.242,160374784,170221568,418906112
22957.399,159072256,169390080,418906112
23067.281,159072256,168972288,418906112
23177.677,159072256,169402368,418906112
23286.579,159072256,168939520,418906112
23396.463,159072256,169385984,418906112
23505.942,159072256,169259008,418906112
23617.383,159072256,169009152,418906112
23727.685,159072256,169385984,418906112
23853.523,159072256,169168896,418906112
23979.233,120950784,125095936,418906112
24104.025,131125248,135847936,418906112
24230.784,131256320,136130560,418906112
24356.701,131256320,136712192,418906112
24468.272,131317760,137629696,418906112
24578.581,131317760,137441280,418906112
24688.589,131403776,138272768,418906112
24798.643,131403776,138256384,418906112
24908.896,131522560,138874880,418906112
25019.282,131522560,138973184,418906112
25129.326,131641344,139128832,418906112
25239.008,131760128,139689984,418906112
25348.245,132677632,140390400,418906112
25458.587,207384576,217800704,418906112
25569.018,284774400,291205120,418906112
25678.910,421851136,423600128,423600128
25788.829,328232960,331149312,428052480
25899.425,341815296,338182144,428052480
26008.274,242429952,246358016,428052480
26117.090,239271936,246018048,428052480
26227.448,239271936,246370304,428052480
26351.734,239271936,245854208,428052480
26460.856,238080000,244838400,428052480
26570.494,238080000,244867072,428052480
26680.661,238080000,244912128,428052480
26791.627,238080000,244924416,428052480
26917.150,236736512,243470336,428052480
27042.466,236736512,243474432,428052480
27167.959,236736512,243249152,428052480
27294.170,236736512,243470336,428052480
27420.688,236736512,243191808,428052480
27530.628,236736512,243412992,428052480
27642.302,236736512,243265536,428052480
27751.951,236736512,243429376,428052480
27862.543,236736512,243445760,428052480
27972.604,236736512,243335168,428052480
28081.316,236736512,243388416,428052480
28192.680,236736512,243376128,428052480
28302.661,236736512,243421184,428052480
28414.009,236736512,243281920,428052480
28524.052,236736512,243380224,428052480
28633.821,236736512,243388416,428052480
28745.139,236736512,243392512,428052480
28870.533,236736512,243331072,428052480
28997.611,236736512,243355648,428052480
29123.686,236736512,243384320,428052480
29234.037,236736512,243384320,428052480
29344.621,236736512,243257344,428052480
29455.878,236736512,243372032,428052480
29567.453,236736512,243200000,428052480
29677.533,236736512,243351552,428052480
29785.647,236736512,243359744,428052480
29894.307,236736512,243412992,428052480
30003.970,236736512,243417088,428052480
30114.050,236638208,243204096,428052480
30221.619,236638208,243335168,428052480
30331.449,236638208,243109888,428052480
30440.324,236638208,243318784,428052480
30549.050,236638208,243318784,428052480
30659.971,236638208,243273728,428052480
30771.329,236638208,243277824,428052480
30880.987,236638208,243089408,428052480
30991.686,236638208,243265536,428052480
31102.119,242950144,245673984,428052480
31211.905,236638208,243347456,428052480
31322.255,236638208,243351552,428052480
31447.299,236638208,243322880,428052480
31573.771,240844800,245927936,428052480
31700.500,236638208,243343360,428052480
31825.530,240844800,245673984,428052480
31949.294,236638208,243359744,428052480
32076.207,236638208,243118080,428052480
32187.729,236638208,243326976,428052480
32298.887,236638208,243331072,428052480
32409.460,236638208,243331072,428052480
32521.887,236638208,243343360,428052480
32629.644,236638208,243245056,428052480
32739.183,236638208,243347456,428052480
32849.557,238743552,245075968,428052480
32960.424,236638208,243339264,428052480
33070.776,142696448,149454848,428052480
33179.527,163823616,167698432,428052480
33289.514,164872192,168882176,428052480
33399.462,165072896,170651648,428052480
33509.527,165072896,170688512,428052480
33634.586,165072896,170676224,428052480
33760.010,165138432,170881024,428052480
33884.877,165142528,170930176,428052480
34011.223,165404672,171192320,428052480
34136.675,207888384,213364736,428052480
