elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
19086.459,179154944,186662912,438505472
19196.395,180006912,186798080,438505472
19304.446,180011008,186851328,438505472
19413.592,180756480,186896384,438505472
19521.971,180756480,186998784,438505472
19630.810,182042624,188133376,438505472
19741.505,182071296,188248064,438505472
19851.636,182071296,188207104,438505472
19958.935,182079488,188317696,438505472
20067.509,182079488,188350464,438505472
20178.256,182730752,188829696,438505472
20286.059,240807936,240033792,438505472
20397.288,71065600,74547200,438505472
20504.428,81530880,84512768,438505472
20614.386,90202112,93888512,438505472
20723.120,103489536,108703744,438505472
20832.988,108015616,113582080,438505472
20942.192,106737664,113254400,438505472
21052.644,106737664,113332224,438505472
21160.069,106737664,113369088,438505472
21272.006,108412928,115376128,438505472
21379.855,110403584,117248000,438505472
21490.147,109260800,116076544,438505472
21598.541,111366144,117387264,438505472
21708.007,109260800,116465664,438505472
21818.828,110116864,117030912,438505472
21927.692,110116864,117411840,438505472
22037.980,110116864,117297152,438505472
22147.767,110116864,117301248,438505472
22257.709,111067136,117436416,438505472
22366.662,113070080,118640640,438505472
22474.029,111927296,118185984,438505472
22584.069,111927296,118165504,438505472
22692.549,111927296,118169600,438505472
22802.090,111906816,118628352,438505472
22910.104,111906816,118894592,438505472
23034.836,111906816,118927360,438505472
23145.358,113049600,119578624,438505472
23269.087,113049600,119001088,438505472
23392.693,111906816,119013376,438505472
23518.073,111906816,119275520,438505472
23642.815,111906816,119353344,438505472
23767.648,111906816,119361536,438505472
23893.535,111906816,119324672,438505472
24017.803,111906816,119578624,438505472
24141.996,111906816,119562240,438505472
24267.261,111906816,119627776,438505472
24393.223,111906816,119697408,438505472
24519.380,112771072,120401920,438505472
24628.930,113913856,121614336,438505472
24739.380,112771072,120557568,438505472
24850.452,112771072,120557568,438505472
24959.633,177573888,187666432,438505472
25068.478,301662208,307777536,438505472
25176.500,245342208,252264448,438505472
25285.857,241057792,249782272,438505472
25409.253,222224384,229793792,438505472
25520.300,188596224,199086080,438505472
25629.018,86212608,98361344,438505472
25739.114,140169216,147472384,438505472
25849.531,149630976,153972736,438505472
25957.178,149639168,155377664,438505472
26066.424,153665536,158760960,438505472
26177.136,153665536,159170560,438505472
26285.774,155279360,160313344,438505472
26396.059,156196864,161038336,438505472
26505.203,156196864,160714752,438505472
26614.305,156205056,161198080,438505472
26723.208,157007872,161341440,438505472
26831.754,157020160,162066432,438505472
26942.667,157020160,161869824,438505472
27050.790,157028352,162086912,438505472
27160.462,157028352,162197504,438505472
27270.828,157028352,161951744,438505472
27381.308,157028352,162222080,438505472
27490.389,157831168,162738176,438505472
27600.135,157831168,163065856,438505472
27710.531,157831168,162734080,438505472
27820.102,157831168,163078144,438505472
27929.203,157831168,162865152,438505472
28038.343,158633984,163901440,438505472
28147.485,158633984,163971072,438505472
28258.203,158633984,163733504,438505472
28368.080,158633984,164028416,438505472
28477.974,158633984,163717120,438505472
28587.167,159776768,164896768,438505472
28696.879,159436800,164274176,438505472
28807.310,159436800,164556800,438505472
28918.057,159436800,164372480,438505472
29027.960,159436800,164528128,438505472
29139.481,159436800,164675584,438505472
29264.709,159436800,164536320,438505472
29389.953,159436800,164671488,438505472
29515.367,159436800,164761600,438505472
29640.623,160075776,165728256,438505472
29767.256,160075776,165634048,438505472
29894.976,160075776,165588992,438505472
30005.367,160075776,165609472,438505472
30115.118,159977472,165699584,438505472
30224.726,159977472,165351424,438505472
30336.077,159977472,165642240,438505472
30446.055,159977472,165380096,438505472
30554.670,159977472,165683200,438505472
30665.013,159977472,165511168,438505472
30774.485,159977472,165687296,438505472
30884.617,159977472,165728256,438505472
30994.464,159977472,165548032,438505472
31104.812,161120256,165871616,438505472
31215.037,159977472,165683200,438505472
31326.298,159977472,165916672,438505472
31451.652,159977472,165695488,438505472
31577.857,161120256,166146048,438505472
31703.653,159977472,165679104,438505472
31831.729,161120256,167104512,438505472
31942.530,159977472,166154240,438505472
32052.098,159977472,166461440,438505472
32163.069,159977472,166240256,438505472
32271.876,159977472,166379520,438505472
32382.026,159977472,166248448,438505472
32493.789,159977472,166387712,438505472
32602.490,159977472,166522880,438505472
32712.688,159985664,166338560,438505472
32823.495,159985664,166547456,438505472
32933.146,159985664,166273024,438505472
33044.201,160788480,166944768,438505472
33168.018,160800768,167141376,438505472
33279.354,160800768,167157760,438505472
33405.677,160800768,167149568,438505472
33530.733,237699072,246718464,438505472
33656.002,312664064,318795776,438505472
33783.037,449568768,450138112,450138112
33909.175,351313920,354983936,450166784
34019.832,383696896,380207104,450166784
34130.108,272257024,278495232,450166784
34240.333,284028928,285478912,450166784
34350.790,250404864,258289664,450166784
34461.694,250404864,258588672,450166784
34571.065,250404864,258256896,450166784
34680.574,249208832,257191936,450166784
34791.059,250351616,258383872,450166784
34900.034,249208832,257028096,450166784
35009.716,249208832,257159168,450166784
35119.061,250351616,258330624,450166784
35229.525,249208832,257056768,450166784
35340.694,249208832,257155072,450166784
35464.327,249208832,257167360,450166784
35571.936,249208832,257069056,450166784
35682.629,249208832,257163264,450166784
35791.758,249208832,256991232,450166784
35902.969,249208832,257150976,450166784
36027.039,249208832,257155072,450166784
36137.634,172490752,178479104,450166784
36261.741,181223424,187420672,450166784
36371.838,191856640,197218304,450166784
36497.831,192081920,198184960,450166784
36624.501,192167936,198492160,450166784
36750.132,192167936,198471680,450166784
36876.302,192274432,198590464,450166784
37001.200,192274432,198631424,450166784
37127.692,193011712,199528448,450166784
37238.205,193900544,200306688,450166784
37348.692,193921024,200331264,450166784
37459.505,193937408,200413184,450166784
37568.250,193945600,200470528,450166784
37679.438,193966080,200491008,450166784
37788.579,194711552,201232384,450166784
37899.160,195854336,201490432,450166784
38009.898,194711552,201187328,450166784
38119.187,194715648,201256960,450166784
38229.992,194715648,201273344,450166784
38337.707,194715648,201216000,450166784
38449.031,194756608,201273344,450166784
38559.599,194756608,201297920,450166784
38685.403,194756608,201359360,450166784
38811.448,194756608,201367552,450166784
38937.214,194756608,201236480,450166784
39065.136,195682304,201326592,450166784
39189.987,195682304,201302016,450166784
39314.885,196575232,202088448,450166784
39440.120,197898240,203272192,450166784
39563.866,197906432,203419648,450166784
39691.046,199049216,204570624,450166784
39800.577,197906432,203403264,450166784
39909.916,197939200,203456512,450166784
40019.389,199081984,203632640,450166784
40130.854,197939200,203407360,450166784
40241.802,197939200,203481088,450166784
40351.726,197939200,203546624,450166784
40461.404,197971968,203554816,450166784
40570.020,197971968,203554816,450166784
40679.193,197971968,203452416,450166784
40789.021,197971968,203530240,450166784
40898.522,199114752,204685312,450166784
41009.732,197971968,203538432,450166784
41119.402,197971968,203567104,450166784
41230.478,197971968,203759616,450166784
41341.309,197971968,203714560,450166784
41466.188,197971968,203780096,450166784
41592.978,197971968,203788288,450166784
41719.695,197971968,203853824,450166784
41845.209,197971968,203812864,450166784
41971.911,197980160,203857920,450166784
42082.243,197980160,203862016,450166784
42193.264,197980160,203829248,450166784
42303.395,197980160,203857920,450166784
42414.113,197980160,203849728,450166784
42523.870,196886528,202792960,450166784
42635.672,198029312,203612160,450166784
42745.537,196886528,203055104,450166784
42856.252,196894720,203087872,450166784
42966.741,196894720,203091968,450166784
43093.288,196894720,203071488,450166784
43217.797,196894720,203112448,450166784
43343.350,197693440,203497472,450166784
43470.403,197697536,204472320,450166784
43596.253,197697536,204484608,450166784
43720.138,197758976,204599296,450166784
43844.804,197758976,204591104,450166784
43956.938,232394752,239210496,450166784
