elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
32409.574,105529344,114556928,434151424
32520.275,105529344,114470912,434151424
32642.790,106672128,114765824,434151424
32753.044,106672128,114905088,434151424
32861.857,106672128,115736576,434151424
32971.065,105529344,114475008,434151424
33093.598,106672128,115007488,434151424
33203.634,106672128,114589696,434151424
33312.575,105529344,114511872,434151424
33421.843,106479616,114491392,434151424
33531.524,107622400,115621888,434151424
33640.569,107622400,115638272,434151424
33764.918,106479616,114495488,434151424
33888.984,106479616,114487296,434151424
34013.681,107622400,114503680,434151424
34138.582,107622400,114532352,434151424
34264.257,106479616,114454528,434151424
34388.993,107622400,114888704,434151424
34513.611,107622400,115449856,434151424
34639.190,107622400,115654656,434151424
34763.494,106479616,114511872,434151424
34888.151,106479616,114663424,434151424
35012.267,107622400,114806784,434151424
35138.866,106479616,114659328,434151424
35265.045,107622400,115273728,434151424
35374.974,107622400,115798016,434151424
35483.726,107622400,114720768,434151424
35607.446,106479616,114528256,434151424
35732.857,107622400,115105792,434151424
35856.628,107622400,114860032,434151424
35981.439,107622400,115519488,434151424
36109.121,106479616,114540544,434151424
36234.211,107622400,115142656,434151424
36357.854,107622400,115654656,434151424
36481.801,107622400,115097600,434151424
36606.301,106479616,114561024,434151424
36730.067,107622400,114905088,434151424
36856.292,107622400,115834880,434151424
36981.224,106479616,114573312,434151424
37104.488,107622400,115015680,434151424
37229.471,107622400,115732480,434151424
37356.585,108584960,116584448,434151424
37480.856,107622400,115019776,434151424
37605.075,107622400,115003392,434151424
37729.221,106479616,114692096,434151424
37851.435,107622400,115027968,434151424
37962.296,107622400,115093504,434151424
38086.061,107622400,115892224,434151424
38210.311,106479616,114909184,434151424
38318.188,107622400,115126272,434151424
38427.287,107622400,115093504,434151424
38535.545,106479616,114937856,434151424
38646.172,107622400,116195328,434151424
38754.364,107622400,115236864,434151424
38862.239,107622400,116195328,434151424
38972.234,106479616,115097600,434151424
39080.887,106524672,115187712,434151424
39190.234,106524672,115105792,434151424
39299.040,166604800,176889856,434151424
39409.901,261709824,268779520,434151424
39519.541,315043840,320094208,434151424
39629.180,242323456,246960128,434151424
39738.659,174039040,183582720,434151424
39846.598,207667200,215547904,434151424
39957.119,174039040,184836096,434151424
40066.028,174039040,184860672,434151424
40174.405,174039040,184250368,434151424
40282.090,172982272,183603200,434151424
40392.505,172982272,183291904,434151424
40501.215,172982272,183472128,434151424
40610.839,174125056,184786944,434151424
40719.806,172982272,183377920,434151424
40844.014,172982272,183263232,434151424
40953.856,172982272,183656448,434151424
41064.208,172982272,183603200,434151424
41173.749,172982272,183287808,434151424
41281.956,172982272,183554048,434151424
41390.746,172982272,183341056,434151424
41501.351,172982272,183549952,434151424
41610.631,172982272,183701504,434151424
41723.350,177188864,185884672,434151424
41844.665,172982272,183451648,434151424
41953.419,172982272,183664640,434151424
42076.144,172982272,183316480,434151424
42199.789,174125056,184266752,434151424
42326.645,175087616,184782848,434151424
42437.594,172982272,183668736,434151424
42561.396,172982272,183615488,434151424
42671.174,172982272,183291904,434151424
42796.347,174125056,184848384,434151424
42906.467,172982272,183341056,434151424
43016.353,172982272,183672832,434151424
43136.160,172982272,183681024,434151424
43251.161,172982272,183312384,434151424
43359.216,172982272,183693312,434151424
43482.943,172982272,183312384,434151424
43606.756,172982272,183668736,434151424
43733.038,172982272,183705600,434151424
43857.918,172982272,183332864,434151424
43982.890,172982272,183697408,434151424
44107.676,172982272,183296000,434151424
44232.708,172982272,183672832,434151424
44358.380,172982272,183697408,434151424
44482.678,172982272,183443456,434151424
44605.924,174125056,184193024,434151424
44731.400,175087616,184803328,434151424
44855.212,172982272,183623680,434151424
44981.156,172982272,183664640,434151424
45105.262,172982272,183304192,434151424
45230.850,172982272,183631872,434151424
45355.957,172982272,183349248,434151424
45480.325,172982272,183414784,434151424
45604.040,174125056,184795136,434151424
45729.950,172982272,183271424,434151424
45854.464,172982272,183500800,434151424
45979.959,172982272,183738368,434151424
46105.329,172982272,183296000,434151424
46229.990,172982272,183525376,434151424
46352.530,172982272,183726080,434151424
46478.194,177188864,186904576,434151424
46603.266,172982272,183726080,434151424
46727.660,172982272,183730176,434151424
46852.755,172982272,183427072,434151424
46978.264,174125056,184311808,434151424
47102.088,172982272,183422976,434151424
47226.508,172982272,183533568,434151424
47334.856,172982272,183771136,434151424
47444.933,172982272,183648256,434151424
47555.101,172982272,183369728,434151424
47678.041,172982272,183734272,434151424
47787.547,172982272,183472128,434151424
47896.469,172982272,183353344,434151424
48005.022,172982272,183742464,434151424
48116.338,172982272,183705600,434151424
48225.248,172982272,183324672,434151424
48335.243,172982272,183701504,434151424
48443.976,172982272,183738368,434151424
48555.235,172982272,183394304,434151424
48677.599,172982272,183660544,434151424
48786.227,172982272,183721984,434151424
48894.343,172982272,183357440,434151424
49003.423,172982272,183681024,434151424
49112.643,174125056,184168448,434151424
49222.314,172982272,183459840,434151424
49332.923,172982272,183463936,434151424
49441.213,172982272,183742464,434151424
49549.998,172982272,183762944,434151424
49658.868,172982272,183398400,434151424
49769.495,172982272,183611392,434151424
49892.157,174125056,184160256,434151424
49999.350,172982272,183808000,434151424
50107.942,172982272,183848960,434151424
50218.248,172982272,183758848,434151424
50327.378,172982272,183431168,434151424
50438.734,227725312,239194112,434151424
50546.890,251371520,260325376,434151424
50656.265,347824128,352911360,434151424
50767.289,444923904,445870080,445870080
50878.191,359243776,362274816,445898752
50988.082,369065984,364838912,445898752
51097.764,381743104,378638336,445898752
51207.322,297259008,300257280,445898752
51315.932,118231040,118882304,445898752
51426.994,197967872,162336768,445898752
51535.150,139104256,135430144,445898752
51644.912,156610560,152813568,445898752
51754.009,156876800,153108480,445898752
51864.404,174555136,172728320,445898752
51974.383,195792896,191344640,445898752
52085.682,195792896,191533056,445898752
52210.346,196935680,191893504,445898752
52319.761,196935680,191913984,445898752
52428.845,196935680,192245760,445898752
52539.564,195792896,191557632,445898752
52663.306,200753152,196853760,445898752
