elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
22725.823,111636480,119660544,439377920
22834.758,111636480,120029184,439377920
22943.801,111636480,120029184,439377920
23053.575,111636480,120160256,439377920
23162.017,112783360,121311232,439377920
23271.197,112783360,120430592,439377920
23381.420,111636480,120233984,439377920
23491.371,111636480,120213504,439377920
23600.663,115847168,122621952,439377920
23710.271,111636480,120205312,439377920
23819.559,112480256,120942592,439377920
23928.178,113627136,122101760,439377920
24037.081,112480256,120897536,439377920
24148.028,112480256,120971264,439377920
24257.660,112480256,121176064,439377920
24370.300,112480256,121225216,439377920
24494.763,160149504,169496576,439377920
24618.233,300109824,306380800,439377920
24729.320,232177664,239931392,439377920
24854.321,198836224,207491072,439377920
24976.888,220049408,228220928,439377920
25085.862,186421248,197423104,439377920
25196.687,186421248,197308416,439377920
25323.258,185356288,195776512,439377920
25448.817,185356288,196050944,439377920
25574.197,185356288,195866624,439377920
25699.054,185356288,196091904,439377920
25823.489,111775744,117157888,439377920
25944.620,133562368,141152256,439377920
26057.379,155439104,162799616,439377920
26184.353,153407488,161628160,439377920
26308.028,154365952,161927168,439377920
26434.289,154365952,162222080,439377920
26559.864,155262976,162938880,439377920
26686.033,155262976,163364864,439377920
26810.578,155299840,163405824,439377920
26937.842,155299840,163856384,439377920
27063.061,155344896,163921920,439377920
27172.596,155389952,164032512,439377920
27282.809,155545600,164057088,439377920
27394.883,155545600,164208640,439377920
27504.170,155545600,163987456,439377920
27612.789,155553792,164257792,439377920
27723.669,155553792,164032512,439377920
27831.643,155602944,164573184,439377920
27942.657,155602944,164364288,439377920
28051.410,155611136,164626432,439377920
28159.972,155611136,164646912,439377920
28271.578,155643904,164442112,439377920
28381.106,156790784,165023744,439377920
28492.618,156446720,165003264,439377920
28602.527,156454912,165310464,439377920
28711.639,156454912,165064704,439377920
28820.785,157331456,166162432,439377920
28930.824,157331456,166105088,439377920
29040.680,157401088,166060032,439377920
29167.693,158527488,167153664,439377920
29292.429,158527488,167227392,439377920
29417.960,158527488,167129088,439377920
29543.797,158535680,167354368,439377920
29667.369,158535680,167317504,439377920
29792.190,158543872,167288832,439377920
29914.665,158543872,167456768,439377920
30023.894,158543872,167628800,439377920
30132.746,158441472,167698432,439377920
30242.347,158441472,167587840,439377920
30352.747,158441472,167739392,439377920
30462.345,158441472,167809024,439377920
30586.459,158441472,168136704,439377920
30696.390,159244288,168546304,439377920
30806.151,160092160,168755200,439377920
30930.963,160092160,168493056,439377920
31039.588,160092160,168730624,439377920
31148.848,160092160,168529920,439377920
31257.538,160124928,168652800,439377920
31366.043,160124928,168779776,439377920
31475.790,160124928,168562688,439377920
31586.926,160124928,168816640,439377920
31694.400,160124928,168640512,439377920
31803.562,160124928,168873984,439377920
31911.285,160124928,168644608,439377920
32019.490,160124928,168800256,439377920
32127.902,160124928,168869888,439377920
32236.491,160124928,168837120,439377920
32345.337,160124928,169041920,439377920
32457.460,160124928,168824832,439377920
32565.602,160124928,169189376,439377920
32674.661,160124928,169295872,439377920
32783.143,160133120,169328640,439377920
32891.512,160133120,169320448,439377920
33014.981,185147392,196325376,439377920
33139.751,242573312,252518400,439377920
33264.246,384466944,388677632,439377920
33388.423,413024256,414932992,451903488
33512.581,371716096,367775744,451903488
33638.464,298037248,303927296,451903488
33764.466,134180864,127168512,451903488
33889.039,141197312,130195456,451903488
34014.596,166375424,154628096,451903488
34137.929,166715392,155365376,451903488
34261.755,207659008,197439488,451903488
34387.719,214880256,197808128,451903488
34511.471,213733376,198774784,451903488
34633.927,213479424,198438912,451903488
34741.928,213479424,198455296,451903488
34850.774,214036480,199065600,451903488
34959.127,214036480,199188480,451903488
35070.833,214056960,199204864,451903488
35180.155,214065152,199491584,451903488
35290.122,214065152,199495680,451903488
35398.250,214065152,199630848,451903488
35508.913,214077440,199790592,451903488
35619.593,215224320,200310784,451903488
35744.860,214077440,200298496,451903488
35868.779,214077440,200450048,451903488
35993.336,174301184,180117504,451903488
36115.556,182759424,188395520,451903488
36224.349,189702144,195485696,451903488
36333.251,188563456,195309568,451903488
36444.219,188735488,195514368,451903488
36553.435,188755968,195543040,451903488
36663.562,189898752,196554752,451903488
36772.258,189931520,196698112,451903488
36882.204,189931520,196714496,451903488
36991.198,191180800,197517312,451903488
37112.781,191209472,197603328,451903488
37224.843,191799296,198369280,451903488
37333.791,192405504,199012352,451903488
37442.270,193552384,200163328,451903488
37552.286,196612096,202002432,451903488
37661.665,193372160,199041024,451903488
37770.441,193372160,199045120,451903488
37879.504,193945600,199516160,451903488
37989.725,193978368,199589888,451903488
38098.844,193978368,199589888,451903488
38206.103,194039808,199618560,451903488
38315.791,194039808,199688192,451903488
38424.058,194039808,199548928,451903488
38532.891,194105344,199659520,451903488
38642.415,195252224,200814592,451903488
38751.525,194105344,199675904,451903488
38862.411,194826240,199774208,451903488
38972.239,196448256,201060352,451903488
39081.710,196464640,201191424,451903488
39191.012,196464640,201236480,451903488
39302.165,196464640,201162752,451903488
39410.560,196464640,201236480,451903488
39532.079,197611520,201441280,451903488
39655.654,196464640,201162752,451903488
39780.303,196468736,201244672,451903488
39904.153,196468736,201310208,451903488
40028.795,196476928,201379840,451903488
40153.563,196476928,201396224,451903488
40278.489,196476928,201367552,451903488
40402.876,196476928,201420800,451903488
40526.534,196476928,201424896,451903488
40651.653,196476928,201469952,451903488
40775.393,196476928,201785344,451903488
40900.967,197058560,202244096,451903488
41025.683,197058560,202268672,451903488
41149.347,197058560,202227712,451903488
41271.439,198238208,202432512,451903488
41380.478,197091328,202264576,451903488
41488.596,197095424,202321920,451903488
41598.339,197095424,202326016,451903488
41707.537,197677056,202874880,451903488
41817.884,198823936,203124736,451903488
41926.050,198250496,203325440,451903488
42033.862,198250496,203378688,451903488
42142.405,198254592,203415552,451903488
42253.399,198254592,203407360,451903488
42362.050,198254592,203440128,451903488
42472.354,198254592,203456512,451903488
42580.979,198828032,204038144,451903488
42691.893,199974912,205205504,451903488
42801.071,198828032,203964416,451903488
42910.734,198828032,204017664,451903488
43019.494,198828032,204148736,451903488
43127.925,198868992,204238848,451903488
43236.109,198868992,204210176,451903488
43346.882,234213376,240578560,451903488
