elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
21774.549,159055872,163098624,472367104
21884.217,160198656,163618816,472367104
21994.523,160448512,164155392,472367104
22104.133,160448512,164175872,472367104
22214.702,161857536,165531648,472367104
22324.387,161857536,165523456,472367104
22435.773,162594816,166301696,472367104
22564.246,163364864,166846464,472367104
22686.041,163364864,167038976,472367104
22811.089,164507648,168243200,472367104
22936.874,163364864,167211008,472367104
23064.729,167571456,169406464,472367104
23189.092,163364864,167342080,472367104
23300.251,163364864,167337984,472367104
23411.049,163364864,167370752,472367104
23520.891,163364864,167649280,472367104
23631.390,163364864,167665664,472367104
23741.763,163364864,167669760,472367104
23850.901,164507648,168820736,472367104
23963.762,163364864,167673856,472367104
24070.424,163364864,167677952,472367104
24180.401,164507648,168263680,472367104
24290.481,163364864,167682048,472367104
24401.037,163364864,167723008,472367104
24510.276,164507648,167985152,472367104
24621.112,163364864,167813120,472367104
24731.984,163364864,167952384,472367104
24858.443,163364864,167956480,472367104
24982.800,164507648,167981056,472367104
25108.014,163364864,167956480,472367104
25234.809,164417536,168706048,472367104
25361.843,163364864,167960576,472367104
25471.165,164143104,168333312,472367104
25581.027,164143104,168333312,472367104
25691.227,164143104,168337408,472367104
25802.944,164143104,168345600,472367104
25911.821,164143104,168353792,472367104
26024.110,164143104,168386560,472367104
26133.560,199860224,210567168,472367104
26243.910,240476160,250662912,472367104
26353.406,352247808,357933056,472367104
26463.774,467324928,468844544,472367104
26573.253,446713856,448114688,481574912
26683.681,385617920,388075520,481574912
26794.811,410300416,406913024,481574912
26923.288,137486336,142028800,481574912
27047.569,139833344,127774720,481574912
27172.665,229347328,170110976,481574912
27284.347,166129664,138502144,481574912
27408.237,183054336,157671424,481574912
27525.850,208056320,184410112,481574912
27648.111,209809408,186036224,481574912
27756.161,210952192,187310080,481574912
27869.067,210300928,189505536,481574912
27978.572,209776640,190386176,481574912
28083.700,142757888,150765568,481574912
28193.606,154370048,161964032,481574912
28302.937,167399424,174133248,481574912
28414.820,171626496,178270208,481574912
28520.198,176177152,181870592,481574912
28629.131,173019136,180867072,481574912
28739.734,178823168,184832000,481574912
28848.565,174878720,182890496,481574912
28961.675,178028544,186216448,481574912
29069.255,179347456,187834368,481574912
29179.302,179871744,188018688,481574912
29289.626,179597312,188067840,481574912
29398.536,180740096,189292544,481574912
29510.348,183803904,190746624,481574912
29617.901,179597312,188194816,481574912
29727.581,179597312,188203008,481574912
29836.981,180391936,188985344,481574912
29948.858,181534720,190128128,481574912
30072.214,180293632,188940288,481574912
30185.643,181436416,190095360,481574912
30310.050,181358592,189739008,481574912
30433.317,181358592,189747200,481574912
30543.166,181358592,189997056,481574912
30653.425,181358592,189997056,481574912
30763.742,181358592,189992960,481574912
30888.459,181358592,189992960,481574912
