elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
22680.457,109539328,120025088,438988800
22804.782,109539328,120029184,438988800
22931.160,109539328,120037376,438988800
23056.697,110424064,120770560,438988800
23183.456,110424064,120713216,438988800
23309.436,110424064,120832000,438988800
23435.900,110424064,120909824,438988800
23558.967,110424064,120844288,438988800
23685.836,110424064,120942592,438988800
23794.523,110424064,120958976,438988800
23907.053,150192128,160624640,438988800
24017.718,242356224,250785792,438988800
24127.731,324444160,329822208,438988800
24236.958,236789760,242130944,438988800
24346.789,179408896,189464576,438988800
24455.380,176828416,187080704,438988800
24563.978,177971200,188882944,438988800
24674.938,176828416,187248640,438988800
24785.612,176828416,187580416,438988800
24896.077,176828416,187510784,438988800
25006.256,176828416,187592704,438988800
25116.703,176828416,187686912,438988800
25243.190,110804992,117379072,438988800
25369.195,132804608,140877824,438988800
25494.267,149585920,157249536,438988800
25620.377,149684224,157806592,438988800
25746.930,151330816,158949376,438988800
25857.893,151330816,159449088,438988800
25968.514,151490560,159899648,438988800
26078.644,151490560,160362496,438988800
26188.654,151511040,160600064,438988800
26297.928,151511040,160935936,438988800
26409.536,151560192,161464320,438988800
26519.531,151584768,161660928,438988800
26629.778,151666688,161419264,438988800
26738.900,151666688,161726464,438988800
26850.003,152469504,162050048,438988800
26957.913,152469504,162562048,438988800
27068.554,152469504,162324480,438988800
27178.319,152485888,162455552,438988800
27288.314,152485888,162529280,438988800
27399.411,152522752,162480128,438988800
27525.568,152522752,162516992,438988800
27651.606,152551424,162951168,438988800
27777.675,152551424,162709504,438988800
27904.368,152559616,162992128,438988800
28029.389,157569024,166027264,438988800
28139.207,153362432,163508224,438988800
28249.501,153362432,163405824,438988800
28362.338,153366528,163364864,438988800
28472.087,154529792,164528128,438988800
28581.778,154529792,164450304,438988800
28692.587,154529792,164581376,438988800
28802.335,154529792,164474880,438988800
28911.750,154529792,164655104,438988800
29019.992,154529792,164343808,438988800
29130.888,155672576,164675584,438988800
29241.821,154529792,164634624,438988800
29352.348,155672576,164945920,438988800
29479.463,154529792,164974592,438988800
29604.650,154529792,165179392,438988800
29728.759,154529792,165007360,438988800
29855.644,154529792,165412864,438988800
29981.616,154533888,165187584,438988800
30105.172,154435584,165363712,438988800
30229.095,154435584,165126144,438988800
30356.127,154435584,165367808,438988800
30480.596,154435584,165236736,438988800
30606.240,154435584,165269504,438988800
30733.055,154468352,165367808,438988800
30843.444,154468352,165220352,438988800
30953.733,154468352,165294080,438988800
31064.524,154468352,165199872,438988800
31175.086,154468352,165371904,438988800
31286.107,154468352,165433344,438988800
31397.386,154468352,165265408,438988800
31508.614,155611136,166600704,438988800
31634.627,154468352,165232640,438988800
31761.207,154468352,165441536,438988800
31887.283,154468352,165474304,438988800
32011.710,154468352,165482496,438988800
32137.933,184516608,195637248,438988800
32261.838,248193024,257335296,438988800
32387.196,399757312,403214336,438988800
32513.472,364171264,367185920,451104768
32624.052,365215744,361156608,451104768
32735.127,357629952,363016192,451104768
32845.003,259174400,266018816,451104768
32954.850,326422528,304783360,451104768
33063.785,259174400,266809344,451104768
33173.784,259174400,266805248,451104768
33285.147,261279744,268394496,451104768
33395.638,259174400,266608640,451104768
33506.610,259174400,266620928,451104768
33617.273,259174400,266448896,451104768
33743.446,260317184,267730944,451104768
33871.506,259174400,266477568,451104768
33994.654,259174400,266592256,451104768
34121.159,259174400,266473472,451104768
