elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
18432.731,176308224,180649984,430051328
18556.898,176340992,180756480,430051328
18682.646,176340992,180785152,430051328
18807.531,176349184,180793344,430051328
18918.342,176353280,180801536,430051328
19027.515,178311168,182374400,430051328
19138.149,178319360,182546432,430051328
19247.812,178323456,182579200,430051328
19357.522,179040256,183259136,430051328
19468.571,179040256,183316480,430051328
19580.066,179085312,183476224,430051328
19690.464,215908352,221540352,430051328
19799.444,75558912,84561920,430051328
19909.145,74010624,75616256,430051328
20018.863,71532544,77623296,430051328
20129.159,94044160,101765120,430051328
20239.234,95711232,103571456,430051328
20349.603,95711232,103669760,430051328
20475.010,96555008,104013824,430051328
20603.784,96555008,104312832,430051328
20727.379,96555008,104275968,430051328
20852.146,96555008,104230912,430051328
20978.055,100761600,107147264,430051328
21104.314,97419264,105062400,430051328
21228.099,97419264,105783296,430051328
21354.374,97419264,105750528,430051328
21464.262,98287616,106246144,430051328
21574.110,98287616,106577920,430051328
21684.440,98287616,106590208,430051328
21794.921,98287616,106639360,430051328
21905.950,98287616,106635264,430051328
22015.495,98287616,106639360,430051328
22126.453,98287616,106606592,430051328
22237.243,98287616,106606592,430051328
22347.134,98287616,106614784,430051328
22454.546,98287616,106614784,430051328
22563.929,98287616,106618880,430051328
22673.874,98287616,106631168,430051328
22785.099,98287616,106639360,430051328
22895.166,98287616,106622976,430051328
23004.971,98287616,107020288,430051328
23114.875,98287616,107188224,430051328
23241.390,138936320,147333120,430051328
23365.395,266231808,272711680,430051328
23490.356,226357248,233512960,430051328
23615.134,181190656,182521856,430051328
23741.046,161931264,171380736,430051328
23866.887,161931264,171692032,430051328
23990.608,164036608,172421120,430051328
24117.373,161931264,171560960,430051328
24242.289,161931264,171266048,430051328
24365.783,161931264,171524096,430051328
24490.478,161931264,171376640,430051328
24613.948,161931264,171491328,430051328
24721.219,161931264,171384832,430051328
24829.529,161931264,171462656,430051328
24939.939,161931264,171409408,430051328
25049.378,161931264,171565056,430051328
25159.411,161931264,171171840,430051328
25269.495,161931264,171540480,430051328
25379.353,161931264,171245568,430051328
25488.254,161931264,171515904,430051328
25597.365,161931264,171270144,430051328
25705.565,161931264,171577344,430051328
25813.755,161931264,171229184,430051328
25923.407,161931264,171511808,430051328
26032.289,161931264,171311104,430051328
26140.202,161931264,171536384,430051328
26250.619,161931264,171487232,430051328
26361.052,161931264,171364352,430051328
