elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
21377.704,78413824,87408640,419987456
21502.893,78413824,87158784,419987456
21628.901,82194432,91607040,419987456
21739.307,82194432,91418624,419987456
21848.945,81051648,91414528,419987456
21958.556,82227200,92606464,419987456
22068.451,82227200,92643328,419987456
22192.212,81084416,91426816,419987456
22302.269,82227200,92434432,419987456
22412.240,82227200,92053504,419987456
22521.902,81879040,92368896,419987456
22633.156,83021824,93212672,419987456
22742.564,83021824,93573120,419987456
22852.912,83021824,93351936,419987456
22962.570,83021824,92782592,419987456
23073.004,81879040,92332032,419987456
23182.602,83021824,92930048,419987456
23294.010,83021824,92930048,419987456
23403.197,81911808,92647424,419987456
23512.560,83054592,93900800,419987456
23621.493,83054592,93220864,419987456
23731.476,83054592,93700096,419987456
23840.435,83054592,93716480,419987456
23950.177,81911808,92704768,419987456
24059.779,83099648,93855744,419987456
24170.991,83099648,93196288,419987456
24296.726,84697088,94146560,419987456
24421.691,84697088,94388224,419987456
24547.186,83554304,93999104,419987456
24674.651,83554304,94318592,419987456
24800.526,84697088,95461376,419987456
24911.434,84713472,94478336,419987456
25021.793,84713472,95174656,419987456
25130.800,83570688,94347264,419987456
25241.683,84713472,94650368,419987456
25351.676,84713472,94650368,419987456
25462.302,83603456,94351360,419987456
25571.057,84779008,94679040,419987456
25681.547,84779008,95092736,419987456
25791.858,83652608,94445568,419987456
25901.815,84795392,95006720,419987456
26012.080,84795392,94932992,419987456
26122.961,83652608,94638080,419987456
26233.261,84795392,94957568,419987456
26359.528,83652608,94638080,419987456
26487.475,84795392,94814208,419987456
26612.142,84795392,95506432,419987456
26737.882,83918848,95182848,419987456
26848.850,83918848,95215616,419987456
26958.056,83918848,95223808,419987456
27066.841,83918848,95223808,419987456
27176.922,83918848,95236096,419987456
27286.813,83918848,95240192,419987456
27397.559,83922944,95244288,419987456
27507.586,83922944,95248384,419987456
27619.999,83922944,95248384,419987456
27730.094,83922944,95256576,419987456
27838.984,83922944,95256576,419987456
27948.193,83922944,95256576,419987456
28058.909,83922944,95256576,419987456
28167.817,83922944,95256576,419987456
28277.866,83922944,95256576,419987456
28387.522,83922944,95256576,419987456
28496.275,83922944,95256576,419987456
28606.223,83922944,95256576,419987456
28715.996,83922944,95256576,419987456
28826.325,83922944,95256576,419987456
28936.171,83922944,95256576,419987456
29061.885,83922944,95256576,419987456
29186.898,83922944,95256576,419987456
29311.875,83922944,95256576,419987456
29437.148,83922944,95256576,419987456
29561.867,83922944,95256576,419987456
29686.785,83922944,95256576,419987456
29811.671,83922944,95256576,419987456
29937.741,83922944,95256576,419987456
30062.953,83824640,95207424,419987456
30187.688,83824640,95207424,419987456
30312.742,83824640,95207424,419987456
30438.440,83824640,95207424,419987456
30565.450,83824640,95215616,419987456
30690.783,83824640,95219712,419987456
30815.345,83824640,95219712,419987456
30926.426,83824640,95219712,419987456
31035.860,83824640,95219712,419987456
31145.862,83824640,95219712,419987456
31257.165,83824640,95219712,419987456
31367.221,83824640,95219712,419987456
31477.344,83824640,95219712,419987456
31588.639,83824640,95219712,419987456
31698.461,83824640,95219712,419987456
31809.296,83824640,95240192,419987456
31920.667,83824640,95158272,419987456
32045.772,83824640,95166464,419987456
32173.184,83824640,95174656,419987456
32300.124,83955712,95379456,419987456
