elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
21672.572,178782208,181932032,436699136
21783.344,178814976,182571008,436699136
21893.150,178851840,183394304,436699136
22003.987,179159040,183697408,436699136
22113.887,179159040,183713792,436699136
22224.802,179159040,183857152,436699136
22335.380,179236864,184049664,436699136
22460.417,179261440,184078336,436699136
22618.180,179367936,184172544,436699136
22741.636,179367936,184315904,436699136
22852.087,179367936,184324096,436699136
22978.222,180211712,184406016,436699136
23103.580,180211712,184537088,436699136
23228.962,180211712,184500224,436699136
23354.246,180236288,184598528,436699136
23482.226,180236288,184635392,436699136
23607.004,181567488,185704448,436699136
23717.746,182476800,185872384,436699136
23827.814,182476800,185880576,436699136
23937.010,182476800,185909248,436699136
24048.112,182476800,185950208,436699136
24158.378,182476800,186036224,436699136
24267.166,182497280,185958400,436699136
24375.499,184389632,188403712,436699136
24485.817,221229056,225976320,436699136
24595.545,80502784,85295104,436699136
24705.503,78049280,82767872,436699136
24816.251,83091456,91123712,436699136
24926.273,101531648,107790336,436699136
25035.584,102055936,109813760,436699136
25146.768,103714816,111738880,436699136
25255.919,103714816,111935488,436699136
25365.705,104550400,112218112,436699136
25476.283,104550400,112349184,436699136
25588.204,104550400,112414720,436699136
25712.338,103497728,112435200,436699136
25839.283,103497728,112558080,436699136
25964.828,103497728,112562176,436699136
26089.283,103497728,112435200,436699136
26215.654,103497728,112586752,436699136
26326.249,103497728,112476160,436699136
26437.592,103497728,112500736,436699136
26548.036,103497728,112611328,436699136
26657.244,103497728,113012736,436699136
26766.987,103497728,113020928,436699136
26876.724,103497728,113164288,436699136
26986.055,103497728,113164288,436699136
27096.570,103497728,113307648,436699136
27206.648,103497728,113307648,436699136
27317.483,103497728,113319936,436699136
27426.970,103497728,113360896,436699136
27537.123,104493056,113352704,436699136
27648.583,104493056,113483776,436699136
27775.958,104493056,113491968,436699136
27901.265,105345024,113741824,436699136
28025.750,105345024,113750016,436699136
28151.870,105377792,113799168,436699136
28276.198,105377792,113934336,436699136
28402.383,105377792,113950720,436699136
28528.512,104296448,113926144,436699136
28654.268,104296448,113950720,436699136
28764.970,104296448,114282496,436699136
28874.381,104173568,114360320,436699136
28983.359,104173568,114434048,436699136
29092.727,104222720,114524160,436699136
29204.516,144011264,154140672,436699136
29314.065,205807616,214843392,436699136
29422.149,311574528,316407808,436699136
29530.866,249978880,256049152,436699136
29642.566,240558080,245587968,436699136
29750.923,180518912,189579264,436699136
29860.421,180518912,189665280,436699136
29970.981,180518912,190652416,436699136
30081.168,180420608,190631936,436699136
30191.096,180420608,190091264,436699136
30301.620,179343360,189173760,436699136
30411.377,179343360,189509632,436699136
30522.411,179343360,189124608,436699136
30633.345,179343360,189464576,436699136
30759.599,179343360,189161472,436699136
30884.943,179343360,189349888,436699136
31011.843,179343360,189538304,436699136
31138.763,179343360,189136896,436699136
31248.249,179343360,189521920,436699136
31359.709,179343360,189177856,436699136
31469.570,179343360,189407232,436699136
31578.129,179343360,189554688,436699136
31686.094,179343360,189067264,436699136
31796.698,179343360,189288448,436699136
31904.726,179343360,189517824,436699136
32014.986,179343360,189132800,436699136
32123.697,179343360,189513728,436699136
32233.831,179343360,189153280,436699136
32344.475,179343360,189542400,436699136
32453.762,179343360,189390848,436699136
32564.077,179343360,189267968,436699136
32674.338,179343360,189534208,436699136
32784.039,179343360,189186048,436699136
32893.678,179343360,189509632,436699136
33005.061,179343360,189378560,436699136
33114.531,179343360,189112320,436699136
33223.934,179343360,189546496,436699136
33334.310,179343360,189116416,436699136
33443.922,179343360,189415424,436699136
33553.414,179343360,189280256,436699136
33660.472,179343360,189345792,436699136
33768.073,179343360,189513728,436699136
33877.035,179343360,189116416,436699136
33988.602,179343360,189493248,436699136
34096.809,179343360,189157376,436699136
34207.187,179343360,189554688,436699136
34316.329,179343360,189464576,436699136
34426.342,179343360,189124608,436699136
34533.242,179343360,189530112,436699136
34643.737,179343360,189161472,436699136
34754.376,179343360,189562880,436699136
34864.042,179343360,189165568,436699136
34973.960,179343360,189554688,436699136
35084.252,179343360,189214720,436699136
