elapsed_ms,private_bytes,working_set_bytes,os_peak_working_set_bytes
27.296,5345280,6049792,6049792
169.685,47439872,50102272,57016320
294.334,77447168,87797760,87797760
404.663,69857280,77455360,88657920
514.426,42151936,51441664,88817664
624.090,42708992,52289536,89092096
733.089,46088192,53645312,89092096
843.133,48836608,57724928,89710592
953.424,52113408,60637184,93691904
1063.038,50610176,60653568,94625792
1174.075,60538880,68784128,94625792
1283.705,55648256,63758336,94720000
1394.689,52985856,62656512,94720000
1518.366,73809920,83218432,94765056
1627.057,79454208,89358336,94908416
1736.942,77815808,87752704,94908416
1847.827,79769600,89645056,94908416
1974.778,50601984,59785216,94908416
2100.875,51200000,60325888,95059968
2225.050,52723712,62169088,95059968
2350.453,51384320,60514304,95059968
2476.402,65826816,76427264,95059968
2603.440,82038784,91435008,95059968
2729.750,53891072,62025728,95166464
2839.776,49987584,60420096,95358976
2950.971,59785216,68485120,95457280
3061.630,73170944,82513920,95457280
3170.108,73400320,82718720,95522816
3281.508,71888896,81993728,95711232
3391.855,70524928,77885440,95924224
3502.103,122519552,133033984,133033984
3612.514,256581632,263135232,263135232
3722.561,220868608,228036608,315531264
3832.687,208547840,213897216,315531264
3957.418,84086784,89653248,315531264
4066.240,96436224,102436864,315531264
4174.588,114143232,121253888,315531264
4285.119,100384768,102117376,315531264
4393.407,113754112,120193024,315531264
4502.186,104157184,101994496,315531264
4612.088,88670208,98361344,315531264
4722.955,87515136,96649216,315531264
4849.688,117542912,123064320,315531264
4975.857,131530752,138493952,315531264
5099.185,87117824,97550336,315531264
5224.712,130945024,137277440,315531264
5350.995,102498304,109666304,315531264
5478.183,133324800,139386880,315531264
5603.491,102891520,111538176,315531264
5714.766,133996544,139071488,315531264
5823.979,88674304,98578432,315531264
5933.868,133603328,139563008,315531264
6044.838,136798208,144654336,315531264
6155.980,138973184,147120128,315531264
6265.971,139005952,147763200,315531264
6376.190,139022336,147378176,315531264
6487.821,139149312,147898368,315531264
6597.810,141254656,149221376,315531264
6707.966,139210752,148017152,315531264
6832.789,139243520,147558400,315531264
6959.323,139313152,148303872,315531264
7085.629,139337728,147881984,315531264
7211.232,139354112,148332544,315531264
7336.349,139378688,147976192,315531264
7462.692,139378688,148410368,315531264
7573.997,139378688,147996672,315531264
7683.310,139423744,148459520,315531264
7793.689,139423744,148070400,315531264
7903.637,139485184,148434944,315531264
8014.452,133713920,139116544,315531264
8123.929,136998912,143986688,315531264
8233.778,136998912,144347136,315531264
8344.537,137936896,145747968,315531264
8454.590,102453248,110379008,315531264
8565.874,135430144,138461184,315531264
8675.375,138313728,145022976,315531264
8785.908,138977280,145604608,315531264
8911.404,138981376,146341888,315531264
9037.412,100716544,107786240,315531264
9164.588,119349248,127725568,315531264
9290.401,139026432,145436672,315531264
9416.035,139345920,146345984,315531264
9541.145,139476992,146849792,315531264
9652.103,133693440,139513856,315531264
9761.571,139325440,144908288,315531264
9869.971,139325440,146825216,315531264
9980.362,139780096,147369984,315531264
10089.585,90365952,100081664,315531264
10199.843,136011776,140517376,315531264
10309.945,138727424,145502208,315531264
10418.363,138768384,145547264,315531264
10526.825,138797056,145891328,315531264
10651.106,143888384,150142976,315531264
10775.646,139681792,147222528,315531264
10885.515,140759040,147582976,315531264
10996.468,139853824,147607552,315531264
11106.397,144060416,149614592,315531264
11214.907,139968512,147685376,315531264
11323.351,139968512,147636224,315531264
11433.389,176193536,182345728,315531264
11543.475,175656960,182513664,315531264
11652.759,292102144,296796160,315531264
11763.443,423804928,424173568,424173568
11874.617,357658624,358891520,434028544
11984.745,357273600,351367168,434028544
12093.619,333967360,299479040,434028544
12204.428,252973056,256901120,434028544
12313.685,251338752,255401984,434028544
12423.773,251338752,256847872,434028544
12532.768,251342848,257019904,434028544
12643.962,248508416,254402560,434028544
12754.200,249655296,255582208,434028544
12879.840,250613760,255684608,434028544
13005.500,247259136,253263872,434028544
13131.606,247259136,253267968,434028544
13259.318,247259136,253440000,434028544
13384.723,247259136,253472768,434028544
13495.255,245817344,252133376,434028544
13605.255,245817344,252137472,434028544
13716.380,245817344,252112896,434028544
13824.311,245817344,252170240,434028544
13934.058,245817344,252149760,434028544
14045.198,245817344,252166144,434028544
14155.568,247922688,253456384,434028544
14265.023,245817344,252203008,434028544
14375.306,245817344,252104704,434028544
14485.806,245817344,252211200,434028544
14596.067,245817344,252215296,434028544
14706.538,245817344,251957248,434028544
14816.413,245817344,252141568,434028544
14941.096,245817344,252035072,434028544
15050.804,245817344,252125184,434028544
15177.717,245817344,251985920,434028544
15302.949,245817344,252157952,434028544
15427.009,245817344,252166144,434028544
15552.885,245817344,252084224,434028544
15679.080,245817344,252149760,434028544
15805.421,245817344,252088320,434028544
15929.887,245817344,252190720,434028544
16053.659,245817344,252071936,434028544
16178.876,245817344,252166144,434028544
16305.067,245817344,252178432,434028544
16431.144,245817344,252153856,434028544
16556.497,245817344,252170240,434028544
16682.506,245817344,252166144,434028544
16793.020,246964224,252346368,434028544
16902.693,245817344,252108800,434028544
17013.809,245817344,252174336,434028544
17122.804,245817344,252182528,434028544
17233.289,245817344,252059648,434028544
17343.311,245817344,252162048,434028544
17453.851,245817344,252100608,434028544
17564.687,245817344,252186624,434028544
17674.868,245817344,252203008,434028544
17785.199,245817344,252198912,434028544
17895.225,246964224,253358080,434028544
18004.867,250028032,255479808,434028544
18128.925,245817344,252264448,434028544
18239.544,245817344,252268544,434028544
18365.417,245817344,252239872,434028544
18492.535,130150400,138436608,434028544
18618.588,166928384,171442176,434028544
18729.880,174768128,179109888,434028544
18841.771,173670400,179568640,434028544
18950.771,175198208,179798016,434028544
19059.236,184111104,188755968,434028544
19168.859,184160256,189300736,434028544
19279.734,185307136,189808640,434028544
19389.984,184811520,189911040,434028544
19500.026,184877056,190005248,434028544
19610.672,184877056,190070784,434028544
19721.340,185012224,190050304,434028544
19831.603,186163200,190672896,434028544
19942.125,185016320,190160896,434028544
20068.548,185073664,190234624,434028544
20194.880,185073664,190251008,434028544
20319.371,185085952,190369792,434028544
20444.993,185085952,190382080,434028544
20571.565,186773504,190976000,434028544
20694.432,186773504,191000576,434028544
20821.055,192761856,198758400,434028544
20946.503,220745728,225402880,434028544
21072.083,81117184,84103168,434028544
21197.619,88313856,92872704,434028544
21308.813,100950016,108089344,434028544
21417.455,102580224,110424064,434028544
21529.609,103407616,110542848,434028544
21639.416,106168320,112799744,434028544
21749.406,105021440,111636480,434028544
21859.167,105021440,111669248,434028544
21970.303,105021440,111685632,434028544
22080.385,103743488,110563328,434028544
22191.470,105697280,113233920,434028544
22301.788,105697280,112529408,434028544
22427.759,105697280,112373760,434028544
22553.328,104550400,112123904,434028544
22678.782,105357312,112320512,434028544
22805.877,105357312,112361472,434028544
22931.071,105357312,112631808,434028544
23056.871,105357312,112656384,434028544
23168.004,105357312,112689152,434028544
23278.209,105357312,112816128,434028544
23390.027,105357312,112742400,434028544
23510.058,106176512,113405952,434028544
23619.952,106176512,113479680,434028544
23729.450,106176512,113745920,434028544
23840.376,105963520,113778688,434028544
23949.688,107630592,114253824,434028544
24060.999,106483712,114245632,434028544
24170.926,106483712,114266112,434028544
24279.626,106483712,114339840,434028544
24390.329,107327488,115195904,434028544
24500.608,107327488,115171328,434028544
24608.974,107327488,115032064,434028544
24719.257,107327488,115036160,434028544
24829.712,107327488,115064832,434028544
24940.163,107327488,115195904,434028544
25048.808,107327488,115240960,434028544
25158.745,107327488,115146752,434028544
25267.806,107327488,115150848,434028544
25377.581,107327488,115298304,434028544
25487.090,107393024,115417088,434028544
25597.858,107393024,115453952,434028544
25724.330,216915968,226209792,434028544
25850.125,322240512,327266304,434028544
25978.059,237944832,243167232,434028544
26102.732,181751808,191762432,434028544
26227.874,180584448,190976000,434028544
26352.040,180584448,191524864,434028544
26476.363,180584448,190840832,434028544
26601.949,178274304,188944384,434028544
26728.557,178274304,188805120,434028544
26838.685,178274304,189050880,434028544
26949.284,178274304,189059072,434028544
27072.219,178274304,188964864,434028544
27196.302,178274304,189095936,434028544
27307.463,178274304,188813312,434028544
27417.842,178274304,189034496,434028544
27529.114,180379648,190365696,434028544
27638.910,178274304,188997632,434028544
27750.887,109219840,119255040,434028544
27861.201,139837440,147337216,434028544
27970.920,146055168,154177536,434028544
28079.682,146055168,154738688,434028544
28190.283,146923520,155590656,434028544
28300.752,146923520,155627520,434028544
28425.434,147886080,156622848,434028544
28536.092,147886080,156762112,434028544
28661.881,148045824,156495872,434028544
28787.909,148045824,156839936,434028544
28912.436,148107264,156577792,434028544
29038.528,149254144,158253056,434028544
29164.850,148119552,156839936,434028544
29291.708,149303296,157863936,434028544
29415.286,148156416,157147136,434028544
29541.946,148246528,157462528,434028544
29651.858,148246528,157184000,434028544
29775.486,148312064,157564928,434028544
29901.403,148312064,157224960,434028544
30011.318,148328448,157515776,434028544
30120.885,148230144,157528064,434028544
30230.613,149024768,157827072,434028544
30339.979,149024768,158588928,434028544
30449.897,149024768,158257152,434028544
30572.886,149024768,158531584,434028544
30697.423,149024768,158490624,434028544
30823.063,149053440,158478336,434028544
30934.084,149053440,158576640,434028544
31043.868,149073920,158363648,434028544
31153.277,150220800,158740480,434028544
31263.106,153284608,160456704,434028544
31372.939,149090304,158662656,434028544
31482.303,149090304,158593024,434028544
31592.201,149913600,159608832,434028544
31699.318,149913600,159776768,434028544
31808.008,149929984,159629312,434028544
31916.981,151076864,160460800,434028544
32026.845,149929984,159698944,434028544
32136.803,149929984,159862784,434028544
32247.845,149929984,159744000,434028544
32357.620,149929984,159797248,434028544
32467.349,149929984,159961088,434028544
32577.133,149929984,159678464,434028544
32687.291,151076864,159965184,434028544
32795.209,150732800,160231424,434028544
32905.855,150732800,160477184,434028544
33013.760,150732800,160174080,434028544
33124.314,150732800,160690176,434028544
33234.278,150732800,160628736,434028544
